,ground_truth,detectron-all,score,detectron-0.5,detectron-0.6,detectron-0.7,detectron-0.8
3720,0,0,0.0,0,0,0,0
3721,0,0,0.0,0,0,0,0
3722,0,0,0.0,0,0,0,0
3723,1,1,0.779,1,1,1,0
3724,1,1,0.692,1,1,0,0
3725,0,0,0.0,0,0,0,0
3726,0,0,0.0,0,0,0,0
3727,0,0,0.0,0,0,0,0
3728,0,0,0.0,0,0,0,0
3729,0,0,0.0,0,0,0,0
3730,0,0,0.0,0,0,0,0
3731,0,0,0.0,0,0,0,0
3732,0,0,0.0,0,0,0,0
3733,0,0,0.0,0,0,0,0
3734,0,0,0.0,0,0,0,0
3735,0,0,0.0,0,0,0,0
3736,0,0,0.0,0,0,0,0
3737,0,0,0.0,0,0,0,0
3738,1,1,0.811,1,1,1,1
3739,0,1,0.519,1,0,0,0
3740,0,0,0.0,0,0,0,0
3741,0,0,0.0,0,0,0,0
3742,0,1,0.607,1,1,0,0
3743,0,0,0.0,0,0,0,0
3744,0,0,0.0,0,0,0,0
3745,0,0,0.0,0,0,0,0
3746,0,0,0.0,0,0,0,0
3747,0,0,0.0,0,0,0,0
3748,0,0,0.0,0,0,0,0
3749,0,0,0.0,0,0,0,0
3750,0,0,0.0,0,0,0,0
3751,0,0,0.0,0,0,0,0
3752,0,0,0.0,0,0,0,0
3753,1,1,0.975,1,1,1,1
3754,0,0,0.0,0,0,0,0
3755,1,1,0.972,1,1,1,1
3756,1,1,0.972,1,1,1,1
3757,1,1,0.972,1,1,1,1
3758,1,1,0.997,1,1,1,1
3759,0,0,0.0,0,0,0,0
3760,0,0,0.0,0,0,0,0
3761,1,1,0.849,1,1,1,1
3762,0,0,0.0,0,0,0,0
3763,0,0,0.0,0,0,0,0
3764,0,0,0.0,0,0,0,0
3765,1,1,0.976,1,1,1,1
3766,1,1,0.87,1,1,1,1
3767,0,0,0.0,0,0,0,0
3768,0,0,0.0,0,0,0,0
3769,1,1,0.643,1,1,0,0
3770,1,0,0.0,0,0,0,0
3771,1,1,0.999,1,1,1,1
3772,0,0,0.0,0,0,0,0
3773,0,0,0.0,0,0,0,0
3774,0,0,0.0,0,0,0,0
3775,0,0,0.0,0,0,0,0
3776,0,0,0.0,0,0,0,0
3777,1,1,0.994,1,1,1,1
3778,0,0,0.0,0,0,0,0
3779,1,0,0.0,0,0,0,0
3780,1,1,0.646,1,1,0,0
3781,0,0,0.0,0,0,0,0
3782,0,0,0.0,0,0,0,0
3783,0,0,0.0,0,0,0,0
3784,0,0,0.0,0,0,0,0
3785,0,0,0.0,0,0,0,0
3786,1,1,0.975,1,1,1,1
3787,1,1,0.975,1,1,1,1
3788,0,0,0.0,0,0,0,0
3789,0,0,0.0,0,0,0,0
3790,0,0,0.0,0,0,0,0
3791,0,1,0.972,1,1,1,1
3792,0,1,0.927,1,1,1,1
3793,0,0,0.0,0,0,0,0
3794,0,0,0.0,0,0,0,0
3795,0,0,0.0,0,0,0,0
3796,1,1,0.92,1,1,1,1
3797,0,0,0.0,0,0,0,0
3798,1,1,0.896,1,1,1,1
3799,0,0,0.0,0,0,0,0
3800,0,0,0.0,0,0,0,0
3801,0,0,0.0,0,0,0,0
3802,0,0,0.0,0,0,0,0
3803,0,0,0.0,0,0,0,0
3804,0,0,0.0,0,0,0,0
3805,0,0,0.0,0,0,0,0
3806,1,1,0.901,1,1,1,1
3807,1,1,0.886,1,1,1,1
3808,1,1,0.886,1,1,1,1
3809,0,0,0.0,0,0,0,0
3810,0,0,0.0,0,0,0,0
3811,0,0,0.0,0,0,0,0
3812,1,1,0.975,1,1,1,1
3813,0,0,0.0,0,0,0,0
3814,0,0,0.0,0,0,0,0
3815,0,0,0.0,0,0,0,0
3816,0,0,0.0,0,0,0,0
3817,0,0,0.0,0,0,0,0
3818,0,0,0.0,0,0,0,0
3819,0,0,0.0,0,0,0,0
3820,0,0,0.0,0,0,0,0
3821,1,1,0.971,1,1,1,1
3822,1,1,0.811,1,1,1,1
3823,1,1,0.8,1,1,1,0
3824,1,1,0.8,1,1,1,0
3825,0,0,0.0,0,0,0,0
3826,0,0,0.0,0,0,0,0
3827,0,0,0.0,0,0,0,0
3828,0,0,0.0,0,0,0,0
3829,1,1,0.997,1,1,1,1
3830,0,0,0.0,0,0,0,0
3831,0,0,0.0,0,0,0,0
3832,0,0,0.0,0,0,0,0
3833,0,0,0.0,0,0,0,0
3834,0,0,0.0,0,0,0,0
3835,1,1,0.721,1,1,1,0
3836,0,0,0.0,0,0,0,0
3837,0,0,0.0,0,0,0,0
3838,0,1,0.99,1,1,1,1
3839,0,1,0.99,1,1,1,1
3840,0,0,0.0,0,0,0,0
3841,0,0,0.0,0,0,0,0
3842,1,1,0.999,1,1,1,1
3843,0,0,0.0,0,0,0,0
3844,1,1,0.988,1,1,1,1
3845,1,1,0.568,1,0,0,0
3846,1,1,0.526,1,0,0,0
3847,0,0,0.0,0,0,0,0
3848,0,0,0.0,0,0,0,0
3849,0,0,0.0,0,0,0,0
3850,1,1,0.817,1,1,1,1
3851,1,1,0.817,1,1,1,1
3852,1,1,0.661,1,1,0,0
3853,1,1,0.512,1,0,0,0
3854,0,0,0.0,0,0,0,0
3855,0,0,0.0,0,0,0,0
3856,0,0,0.0,0,0,0,0
3857,1,1,0.858,1,1,1,1
3858,0,1,0.567,1,0,0,0
3859,0,0,0.0,0,0,0,0
3860,0,0,0.0,0,0,0,0
3861,0,0,0.0,0,0,0,0
3862,1,1,0.858,1,1,1,1
3863,1,1,0.953,1,1,1,1
3864,0,0,0.0,0,0,0,0
3865,0,0,0.0,0,0,0,0
3866,1,0,0.0,0,0,0,0
3867,0,0,0.0,0,0,0,0
3868,0,0,0.0,0,0,0,0
3869,1,1,0.944,1,1,1,1
3870,1,1,0.935,1,1,1,1
3871,0,0,0.0,0,0,0,0
3872,1,1,0.826,1,1,1,1
3873,0,0,0.0,0,0,0,0
3874,0,0,0.0,0,0,0,0
3875,0,0,0.0,0,0,0,0
3876,0,0,0.0,0,0,0,0
3877,1,1,0.89,1,1,1,1
3878,0,0,0.0,0,0,0,0
3879,0,0,0.0,0,0,0,0
3880,0,1,0.985,1,1,1,1
3881,0,0,0.0,0,0,0,0
3882,0,1,0.944,1,1,1,1
3883,1,0,0.0,0,0,0,0
3884,1,1,0.846,1,1,1,1
3885,1,1,0.846,1,1,1,1
3886,1,1,0.593,1,0,0,0
3887,0,0,0.0,0,0,0,0
3888,0,0,0.0,0,0,0,0
3889,0,0,0.0,0,0,0,0
3890,0,0,0.0,0,0,0,0
3891,0,0,0.0,0,0,0,0
3892,0,0,0.0,0,0,0,0
3893,0,1,0.861,1,1,1,1
3894,0,0,0.0,0,0,0,0
3895,1,0,0.0,0,0,0,0
3896,1,1,0.819,1,1,1,1
3897,0,0,0.0,0,0,0,0
3898,1,1,0.977,1,1,1,1
3899,1,1,0.999,1,1,1,1
3900,1,1,0.932,1,1,1,1
3901,1,1,0.925,1,1,1,1
3902,0,0,0.0,0,0,0,0
3903,0,0,0.0,0,0,0,0
3904,1,1,0.981,1,1,1,1
3905,1,1,0.981,1,1,1,1
3906,1,1,0.981,1,1,1,1
3907,0,0,0.0,0,0,0,0
3908,0,0,0.0,0,0,0,0
3909,0,0,0.0,0,0,0,0
3910,1,0,0.0,0,0,0,0
3911,0,0,0.0,0,0,0,0
3912,0,1,0.747,1,1,1,0
3913,0,1,0.727,1,1,1,0
3914,0,1,0.727,1,1,1,0
3915,0,1,0.727,1,1,1,0
3916,0,0,0.0,0,0,0,0
3917,1,1,0.914,1,1,1,1
3918,0,1,0.787,1,1,1,0
3919,0,0,0.0,0,0,0,0
3920,0,0,0.0,0,0,0,0
3921,0,0,0.0,0,0,0,0
3922,1,1,0.982,1,1,1,1
3923,0,0,0.0,0,0,0,0
3924,0,0,0.0,0,0,0,0
3925,0,0,0.0,0,0,0,0
3926,0,0,0.0,0,0,0,0
3927,0,0,0.0,0,0,0,0
3928,0,0,0.0,0,0,0,0
3929,0,0,0.0,0,0,0,0
3930,0,0,0.0,0,0,0,0
3931,0,1,0.982,1,1,1,1
3932,0,1,0.98,1,1,1,1
3933,0,1,0.967,1,1,1,1
3934,0,1,0.967,1,1,1,1
3935,0,1,0.967,1,1,1,1
3936,0,1,0.675,1,1,0,0
3937,0,1,0.675,1,1,0,0
3938,0,1,0.594,1,0,0,0
3939,0,0,0.0,0,0,0,0
3940,0,0,0.0,0,0,0,0
3941,0,0,0.0,0,0,0,0
3942,0,0,0.0,0,0,0,0
3943,0,0,0.0,0,0,0,0
3944,0,0,0.0,0,0,0,0
3945,0,0,0.0,0,0,0,0
3946,0,0,0.0,0,0,0,0
3947,1,1,0.999,1,1,1,1
3948,0,0,0.0,0,0,0,0
3949,0,0,0.0,0,0,0,0
3950,0,0,0.0,0,0,0,0
3951,0,0,0.0,0,0,0,0
3952,0,0,0.0,0,0,0,0
3953,1,1,0.99,1,1,1,1
3954,1,1,0.99,1,1,1,1
3955,1,1,0.953,1,1,1,1
3956,1,1,0.914,1,1,1,1
3957,0,0,0.0,0,0,0,0
3958,1,1,0.991,1,1,1,1
3959,1,1,0.991,1,1,1,1
3960,0,0,0.0,0,0,0,0
3961,0,0,0.0,0,0,0,0
3962,0,0,0.0,0,0,0,0
3963,0,0,0.0,0,0,0,0
3964,0,0,0.0,0,0,0,0
3965,0,0,0.0,0,0,0,0
3966,0,0,0.0,0,0,0,0
3967,1,1,0.972,1,1,1,1
3968,1,1,0.947,1,1,1,1
3969,0,0,0.0,0,0,0,0
3970,0,0,0.0,0,0,0,0
3971,0,0,0.0,0,0,0,0
3972,0,0,0.0,0,0,0,0
3973,0,0,0.0,0,0,0,0
3974,1,1,0.797,1,1,1,0
3975,1,1,0.908,1,1,1,1
3976,1,1,0.79,1,1,1,0
3977,0,0,0.0,0,0,0,0
3978,0,0,0.0,0,0,0,0
3979,0,0,0.0,0,0,0,0
3980,0,1,0.578,1,0,0,0
3981,0,0,0.0,0,0,0,0
3982,1,1,0.97,1,1,1,1
3983,0,0,0.0,0,0,0,0
3984,1,1,0.982,1,1,1,1
3985,1,1,0.982,1,1,1,1
3986,0,0,0.0,0,0,0,0
3987,0,1,0.841,1,1,1,1
3988,0,1,0.756,1,1,1,0
3989,0,1,0.756,1,1,1,0
3990,0,1,0.633,1,1,0,0
3991,0,1,0.633,1,1,0,0
3992,0,0,0.0,0,0,0,0
3993,1,1,0.766,1,1,1,0
3994,1,1,0.766,1,1,1,0
3995,0,0,0.0,0,0,0,0
3996,0,0,0.0,0,0,0,0
3997,1,1,0.999,1,1,1,1
3998,0,0,0.0,0,0,0,0
3999,0,0,0.0,0,0,0,0
4000,0,0,0.0,0,0,0,0
4001,1,1,0.97,1,1,1,1
4002,1,1,0.92,1,1,1,1
4003,1,1,0.85,1,1,1,1
4004,1,1,0.71,1,1,1,0
4005,1,1,0.99,1,1,1,1
4006,1,0,0.0,0,0,0,0
4007,1,1,0.709,1,1,1,0
4008,1,1,0.709,1,1,1,0
4009,1,1,0.709,1,1,1,0
4010,1,1,0.955,1,1,1,1
4011,1,1,0.695,1,1,0,0
4012,1,1,0.689,1,1,0,0
4013,0,0,0.0,0,0,0,0
4014,0,0,0.0,0,0,0,0
4015,0,0,0.0,0,0,0,0
4016,0,1,0.937,1,1,1,1
4017,0,0,0.0,0,0,0,0
4018,1,1,0.937,1,1,1,1
4019,0,0,0.0,0,0,0,0
4020,1,1,0.958,1,1,1,1
4021,1,1,0.958,1,1,1,1
4022,1,1,0.958,1,1,1,1
4023,0,0,0.0,0,0,0,0
4024,0,1,0.72,1,1,1,0
4025,0,0,0.0,0,0,0,0
4026,1,1,0.955,1,1,1,1
4027,1,1,0.614,1,1,0,0
4028,1,1,0.904,1,1,1,1
4029,0,0,0.0,0,0,0,0
4030,0,0,0.0,0,0,0,0
4031,0,0,0.0,0,0,0,0
4032,0,0,0.0,0,0,0,0
4033,0,0,0.0,0,0,0,0
4034,0,1,0.571,1,0,0,0
4035,0,0,0.0,0,0,0,0
4036,0,0,0.0,0,0,0,0
4037,0,0,0.0,0,0,0,0
4038,0,0,0.0,0,0,0,0
4039,0,0,0.0,0,0,0,0
4040,1,1,0.998,1,1,1,1
4041,1,1,0.998,1,1,1,1
4042,1,1,0.998,1,1,1,1
4043,1,1,0.981,1,1,1,1
4044,0,0,0.0,0,0,0,0
4045,0,0,0.0,0,0,0,0
4046,0,0,0.0,0,0,0,0
4047,0,0,0.0,0,0,0,0
4048,0,0,0.0,0,0,0,0
4049,0,0,0.0,0,0,0,0
4050,0,0,0.0,0,0,0,0
4051,0,0,0.0,0,0,0,0
4052,0,1,0.99,1,1,1,1
4053,0,1,0.99,1,1,1,1
4054,0,1,0.99,1,1,1,1
4055,0,1,0.99,1,1,1,1
4056,1,1,0.837,1,1,1,1
4057,1,1,0.835,1,1,1,1
4058,0,0,0.0,0,0,0,0
4059,0,0,0.0,0,0,0,0
4060,1,1,0.956,1,1,1,1
4061,1,1,0.956,1,1,1,1
4062,0,0,0.0,0,0,0,0
4063,1,1,0.969,1,1,1,1
4064,1,1,0.7,1,1,0,0
4065,0,0,0.0,0,0,0,0
4066,1,1,0.999,1,1,1,1
4067,0,0,0.0,0,0,0,0
4068,1,1,0.723,1,1,1,0
4069,0,0,0.0,0,0,0,0
4070,0,1,0.608,1,1,0,0
4071,0,0,0.0,0,0,0,0
4072,0,0,0.0,0,0,0,0
4073,1,1,0.65,1,1,0,0
4074,1,1,0.599,1,0,0,0
4075,0,0,0.0,0,0,0,0
4076,1,1,0.995,1,1,1,1
4077,1,1,0.918,1,1,1,1
4078,1,1,0.945,1,1,1,1
4079,1,1,0.603,1,1,0,0
4080,0,0,0.0,0,0,0,0
4081,0,0,0.0,0,0,0,0
4082,0,0,0.0,0,0,0,0
4083,0,0,0.0,0,0,0,0
4084,0,0,0.0,0,0,0,0
4085,0,0,0.0,0,0,0,0
4086,0,0,0.0,0,0,0,0
4087,0,0,0.0,0,0,0,0
4088,0,0,0.0,0,0,0,0
4089,1,1,0.95,1,1,1,1
4090,1,0,0.0,0,0,0,0
4091,0,0,0.0,0,0,0,0
4092,0,0,0.0,0,0,0,0
4093,0,1,0.898,1,1,1,1
4094,0,1,0.768,1,1,1,0
4095,0,1,0.691,1,1,0,0
4096,0,1,0.57,1,0,0,0
4097,0,1,0.54,1,0,0,0
4098,0,0,0.0,0,0,0,0
4099,0,0,0.0,0,0,0,0
4100,1,1,0.988,1,1,1,1
4101,1,1,0.988,1,1,1,1
4102,1,1,0.988,1,1,1,1
4103,1,1,0.988,1,1,1,1
4104,0,0,0.0,0,0,0,0
4105,1,1,0.652,1,1,0,0
4106,1,1,0.999,1,1,1,1
4107,1,1,0.999,1,1,1,1
4108,1,1,0.999,1,1,1,1
4109,0,0,0.0,0,0,0,0
4110,0,0,0.0,0,0,0,0
4111,0,0,0.0,0,0,0,0
4112,0,0,0.0,0,0,0,0
4113,0,0,0.0,0,0,0,0
4114,0,0,0.0,0,0,0,0
4115,0,0,0.0,0,0,0,0
4116,0,0,0.0,0,0,0,0
4117,0,0,0.0,0,0,0,0
4118,0,0,0.0,0,0,0,0
4119,0,0,0.0,0,0,0,0
4120,1,1,0.978,1,1,1,1
4121,1,1,0.918,1,1,1,1
4122,0,0,0.0,0,0,0,0
4123,0,0,0.0,0,0,0,0
4124,0,0,0.0,0,0,0,0
4125,1,1,0.984,1,1,1,1
4126,0,0,0.0,0,0,0,0
4127,0,0,0.0,0,0,0,0
4128,0,0,0.0,0,0,0,0
4129,0,0,0.0,0,0,0,0
4130,0,0,0.0,0,0,0,0
4131,0,0,0.0,0,0,0,0
4132,1,1,0.834,1,1,1,1
4133,0,0,0.0,0,0,0,0
4134,0,1,0.502,1,0,0,0
4135,0,0,0.0,0,0,0,0
4136,0,0,0.0,0,0,0,0
4137,0,0,0.0,0,0,0,0
4138,0,0,0.0,0,0,0,0
4139,0,0,0.0,0,0,0,0
4140,0,0,0.0,0,0,0,0
4141,0,1,0.828,1,1,1,1
4142,0,0,0.0,0,0,0,0
4143,0,0,0.0,0,0,0,0
4144,1,1,0.985,1,1,1,1
4145,1,1,0.985,1,1,1,1
4146,0,0,0.0,0,0,0,0
4147,0,0,0.0,0,0,0,0
4148,0,0,0.0,0,0,0,0
4149,0,0,0.0,0,0,0,0
4150,0,0,0.0,0,0,0,0
4151,0,0,0.0,0,0,0,0
4152,0,0,0.0,0,0,0,0
4153,0,0,0.0,0,0,0,0
4154,0,0,0.0,0,0,0,0
4155,0,0,0.0,0,0,0,0
4156,0,0,0.0,0,0,0,0
4157,0,0,0.0,0,0,0,0
4158,0,0,0.0,0,0,0,0
4159,0,0,0.0,0,0,0,0
4160,0,0,0.0,0,0,0,0
4161,0,0,0.0,0,0,0,0
4162,0,0,0.0,0,0,0,0
4163,0,0,0.0,0,0,0,0
4164,0,0,0.0,0,0,0,0
4165,0,0,0.0,0,0,0,0
4166,0,0,0.0,0,0,0,0
4167,0,0,0.0,0,0,0,0
4168,0,0,0.0,0,0,0,0
4169,1,1,0.863,1,1,1,1
4170,1,1,0.797,1,1,1,0
4171,0,0,0.0,0,0,0,0
4172,1,1,0.999,1,1,1,1
4173,0,0,0.0,0,0,0,0
4174,0,0,0.0,0,0,0,0
4175,1,0,0.0,0,0,0,0
4176,1,1,0.586,1,0,0,0
4177,0,0,0.0,0,0,0,0
4178,0,1,0.654,1,1,0,0
4179,0,0,0.0,0,0,0,0
4180,0,0,0.0,0,0,0,0
4181,0,0,0.0,0,0,0,0
4182,0,0,0.0,0,0,0,0
4183,1,1,0.989,1,1,1,1
4184,0,0,0.0,0,0,0,0
4185,1,1,0.889,1,1,1,1
4186,0,0,0.0,0,0,0,0
4187,1,1,0.947,1,1,1,1
4188,0,0,0.0,0,0,0,0
4189,0,0,0.0,0,0,0,0
4190,0,0,0.0,0,0,0,0
4191,0,0,0.0,0,0,0,0
4192,1,1,0.859,1,1,1,1
4193,1,1,0.842,1,1,1,1
4194,1,1,0.622,1,1,0,0
4195,1,1,0.788,1,1,1,0
4196,0,0,0.0,0,0,0,0
4197,0,0,0.0,0,0,0,0
4198,0,0,0.0,0,0,0,0
4199,0,0,0.0,0,0,0,0
4200,0,0,0.0,0,0,0,0
4201,0,0,0.0,0,0,0,0
4202,0,0,0.0,0,0,0,0
4203,1,1,0.972,1,1,1,1
4204,0,0,0.0,0,0,0,0
4205,1,1,0.833,1,1,1,1
4206,0,0,0.0,0,0,0,0
4207,1,1,0.999,1,1,1,1
4208,0,0,0.0,0,0,0,0
4209,0,0,0.0,0,0,0,0
4210,0,0,0.0,0,0,0,0
4211,0,0,0.0,0,0,0,0
4212,0,0,0.0,0,0,0,0
4213,0,0,0.0,0,0,0,0
4214,0,0,0.0,0,0,0,0
4215,1,1,0.923,1,1,1,1
4216,0,0,0.0,0,0,0,0
4217,0,0,0.0,0,0,0,0
4218,0,0,0.0,0,0,0,0
4219,1,1,0.503,1,0,0,0
4220,1,0,0.0,0,0,0,0
4221,1,1,0.772,1,1,1,0
4222,1,1,0.772,1,1,1,0
4223,0,0,0.0,0,0,0,0
4224,0,0,0.0,0,0,0,0
4225,0,0,0.0,0,0,0,0
4226,0,0,0.0,0,0,0,0
4227,0,0,0.0,0,0,0,0
4228,1,1,0.874,1,1,1,1
4229,1,1,0.874,1,1,1,1
4230,0,0,0.0,0,0,0,0
4231,1,1,0.976,1,1,1,1
4232,1,1,0.976,1,1,1,1
4233,1,1,0.511,1,0,0,0
4234,0,0,0.0,0,0,0,0
4235,0,0,0.0,0,0,0,0
4236,0,0,0.0,0,0,0,0
4237,1,1,0.974,1,1,1,1
4238,1,1,0.92,1,1,1,1
4239,1,1,0.639,1,1,0,0
4240,0,0,0.0,0,0,0,0
4241,0,0,0.0,0,0,0,0
4242,0,0,0.0,0,0,0,0
4243,0,0,0.0,0,0,0,0
4244,0,0,0.0,0,0,0,0
4245,1,1,0.558,1,0,0,0
4246,1,1,0.915,1,1,1,1
4247,1,1,0.814,1,1,1,1
4248,1,0,0.0,0,0,0,0
4249,0,0,0.0,0,0,0,0
4250,0,0,0.0,0,0,0,0
4251,0,0,0.0,0,0,0,0
4252,0,0,0.0,0,0,0,0
4253,0,0,0.0,0,0,0,0
4254,1,1,0.999,1,1,1,1
4255,0,0,0.0,0,0,0,0
4256,0,0,0.0,0,0,0,0
4257,0,0,0.0,0,0,0,0
4258,0,0,0.0,0,0,0,0
4259,0,1,0.987,1,1,1,1
4260,0,1,0.986,1,1,1,1
4261,0,1,0.976,1,1,1,1
4262,0,1,0.963,1,1,1,1
4263,0,1,0.958,1,1,1,1
4264,0,1,0.924,1,1,1,1
4265,0,1,0.903,1,1,1,1
4266,0,1,0.85,1,1,1,1
4267,0,1,0.759,1,1,1,0
4268,0,1,0.543,1,0,0,0
4269,0,0,0.0,0,0,0,0
4270,1,1,0.921,1,1,1,1
4271,1,1,0.921,1,1,1,1
4272,1,1,0.571,1,0,0,0
4273,1,1,0.998,1,1,1,1
4274,0,0,0.0,0,0,0,0
4275,0,0,0.0,0,0,0,0
4276,0,1,0.674,1,1,0,0
4277,0,0,0.0,0,0,0,0
4278,0,0,0.0,0,0,0,0
4279,0,0,0.0,0,0,0,0
4280,1,1,0.694,1,1,0,0
4281,1,1,0.988,1,1,1,1
4282,1,1,0.988,1,1,1,1
4283,1,1,0.988,1,1,1,1
4284,1,1,0.988,1,1,1,1
4285,1,1,0.812,1,1,1,1
4286,1,1,0.812,1,1,1,1
4287,1,1,0.812,1,1,1,1
4288,1,1,0.812,1,1,1,1
4289,1,0,0.0,0,0,0,0
4290,1,0,0.0,0,0,0,0
4291,0,0,0.0,0,0,0,0
4292,0,0,0.0,0,0,0,0
4293,0,0,0.0,0,0,0,0
4294,0,0,0.0,0,0,0,0
4295,1,1,0.85,1,1,1,1
4296,1,1,0.999,1,1,1,1
4297,1,1,0.999,1,1,1,1
4298,0,0,0.0,0,0,0,0
4299,1,0,0.0,0,0,0,0
4300,0,0,0.0,0,0,0,0
4301,0,0,0.0,0,0,0,0
4302,0,0,0.0,0,0,0,0
4303,0,0,0.0,0,0,0,0
4304,0,0,0.0,0,0,0,0
4305,1,1,0.991,1,1,1,1
4306,1,1,0.991,1,1,1,1
4307,1,1,0.991,1,1,1,1
4308,1,1,0.69,1,1,0,0
4309,1,0,0.0,0,0,0,0
4310,1,1,0.998,1,1,1,1
4311,1,1,0.998,1,1,1,1
4312,1,1,0.86,1,1,1,1
4313,1,0,0.0,0,0,0,0
4314,1,1,0.996,1,1,1,1
4315,1,1,0.995,1,1,1,1
4316,1,1,0.996,1,1,1,1
4317,1,1,0.996,1,1,1,1
4318,0,0,0.0,0,0,0,0
4319,1,1,0.951,1,1,1,1
4320,0,0,0.0,0,0,0,0
4321,0,0,0.0,0,0,0,0
4322,0,0,0.0,0,0,0,0
4323,0,0,0.0,0,0,0,0
4324,0,0,0.0,0,0,0,0
4325,0,0,0.0,0,0,0,0
4326,0,0,0.0,0,0,0,0
4327,0,0,0.0,0,0,0,0
4328,0,0,0.0,0,0,0,0
4329,1,0,0.0,0,0,0,0
4330,1,1,0.625,1,1,0,0
4331,0,0,0.0,0,0,0,0
4332,1,1,0.955,1,1,1,1
4333,0,0,0.0,0,0,0,0
4334,0,0,0.0,0,0,0,0
4335,1,1,0.852,1,1,1,1
4336,0,0,0.0,0,0,0,0
4337,0,0,0.0,0,0,0,0
4338,0,0,0.0,0,0,0,0
4339,0,1,0.625,1,1,0,0
4340,1,1,0.927,1,1,1,1
4341,0,0,0.0,0,0,0,0
4342,0,0,0.0,0,0,0,0
4343,0,1,0.894,1,1,1,1
4344,0,1,0.72,1,1,1,0
4345,0,0,0.0,0,0,0,0
4346,0,0,0.0,0,0,0,0
4347,0,0,0.0,0,0,0,0
4348,0,0,0.0,0,0,0,0
4349,0,0,0.0,0,0,0,0
4350,1,1,0.929,1,1,1,1
4351,0,0,0.0,0,0,0,0
4352,0,0,0.0,0,0,0,0
4353,0,0,0.0,0,0,0,0
4354,0,0,0.0,0,0,0,0
4355,0,0,0.0,0,0,0,0
4356,0,0,0.0,0,0,0,0
4357,0,0,0.0,0,0,0,0
4358,1,1,0.986,1,1,1,1
4359,1,1,0.887,1,1,1,1
4360,0,1,0.827,1,1,1,1
4361,0,0,0.0,0,0,0,0
4362,1,1,0.991,1,1,1,1
4363,1,1,0.845,1,1,1,1
4364,0,1,0.757,1,1,1,0
4365,0,1,0.757,1,1,1,0
4366,0,1,0.757,1,1,1,0
4367,0,0,0.0,0,0,0,0
4368,0,0,0.0,0,0,0,0
4369,0,0,0.0,0,0,0,0
4370,0,0,0.0,0,0,0,0
4371,0,0,0.0,0,0,0,0
4372,1,1,0.972,1,1,1,1
4373,0,0,0.0,0,0,0,0
4374,0,0,0.0,0,0,0,0
4375,0,0,0.0,0,0,0,0
4376,0,0,0.0,0,0,0,0
4377,0,0,0.0,0,0,0,0
4378,0,0,0.0,0,0,0,0
4379,0,0,0.0,0,0,0,0
4380,0,0,0.0,0,0,0,0
4381,0,1,0.974,1,1,1,1
4382,0,1,0.974,1,1,1,1
4383,0,0,0.0,0,0,0,0
4384,0,0,0.0,0,0,0,0
4385,0,0,0.0,0,0,0,0
4386,1,1,0.973,1,1,1,1
4387,1,1,0.965,1,1,1,1
4388,0,0,0.0,0,0,0,0
4389,0,0,0.0,0,0,0,0
4390,0,0,0.0,0,0,0,0
4391,0,0,0.0,0,0,0,0
4392,0,0,0.0,0,0,0,0
4393,0,0,0.0,0,0,0,0
4394,0,0,0.0,0,0,0,0
4395,1,1,0.981,1,1,1,1
4396,1,1,0.929,1,1,1,1
4397,0,0,0.0,0,0,0,0
4398,0,0,0.0,0,0,0,0
4399,0,0,0.0,0,0,0,0
4400,0,0,0.0,0,0,0,0
4401,1,1,0.972,1,1,1,1
4402,1,1,0.972,1,1,1,1
4403,1,1,0.617,1,1,0,0
4404,1,1,0.617,1,1,0,0
4405,0,0,0.0,0,0,0,0
4406,0,0,0.0,0,0,0,0
4407,0,0,0.0,0,0,0,0
4408,1,1,0.998,1,1,1,1
4409,0,0,0.0,0,0,0,0
4410,0,0,0.0,0,0,0,0
4411,0,1,0.989,1,1,1,1
4412,1,1,0.989,1,1,1,1
4413,0,0,0.0,0,0,0,0
4414,0,1,0.563,1,0,0,0
4415,0,0,0.0,0,0,0,0
4416,0,0,0.0,0,0,0,0
4417,0,1,0.689,1,1,0,0
4418,0,0,0.0,0,0,0,0
4419,1,0,0.0,0,0,0,0
4420,1,1,0.941,1,1,1,1
4421,1,1,0.914,1,1,1,1
4422,1,1,0.914,1,1,1,1
4423,1,1,0.914,1,1,1,1
4424,1,1,0.914,1,1,1,1
4425,1,1,0.99,1,1,1,1
4426,1,1,0.986,1,1,1,1
4427,1,1,0.629,1,1,0,0
4428,0,1,0.716,1,1,1,0
4429,0,0,0.0,0,0,0,0
4430,0,0,0.0,0,0,0,0
4431,0,0,0.0,0,0,0,0
4432,1,1,0.951,1,1,1,1
4433,0,0,0.0,0,0,0,0
4434,0,0,0.0,0,0,0,0
4435,0,0,0.0,0,0,0,0
4436,0,0,0.0,0,0,0,0
4437,0,0,0.0,0,0,0,0
4438,0,0,0.0,0,0,0,0
4439,0,0,0.0,0,0,0,0
4440,0,0,0.0,0,0,0,0
4441,0,0,0.0,0,0,0,0
4442,0,1,0.701,1,1,1,0
4443,0,0,0.0,0,0,0,0
4444,1,1,0.8,1,1,1,0
4445,0,0,0.0,0,0,0,0
4446,1,1,0.985,1,1,1,1
4447,0,0,0.0,0,0,0,0
4448,0,0,0.0,0,0,0,0
4449,0,1,0.93,1,1,1,1
4450,0,0,0.0,0,0,0,0
4451,1,1,0.65,1,1,0,0
4452,1,1,0.992,1,1,1,1
4453,1,1,0.955,1,1,1,1
